Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
AZN/N,Vender,1038,1240,1248.286,1244.3136,1013.9200504,1276.30576313,1220.26623687,-0.48343198,0.37301412,48.34818627
VALE/N,Vender,1036,241,252.5949985,245.5265994,227.66820015,267.09913389,238.09086311,-0.69319605,1.57424943,42.7109755
GPS,Fuerte Compra,979,390,329.8795005,293.8186006,334.0176507,382.93937099,276.81963001,21.93177309,17.68882894,71.23636909
MO,Fuerte Compra,882,972,951.8735025,927.1096012,900.87560065,990.62101354,913.12599146,11.37365939,11.55482857,59.80382549
JWN,Fuerte Venta,865,332,346.428998,356.2307982,,389.67676279,303.18123321,-10.30266129,-9.87857507,43.32901932
ZEN,Fuerte Compra,855,2040.99,1879.2065,,,,,145.8610753,171.16242457,64.92067337
BDX,Vender,830,5643.3701,5784.777015,5457.554388,,6381.26333522,5188.29069478,48.47882516,106.10644365,48.76212485
GS,Fuerte Compra,819,4669.1499,4567.243515,4584.194812,4294.442853,4767.84941644,4366.63761356,-3.28529208,-4.75722148,57.17930761
CULTIBA/B,Fuerte Venta,790,10.29,10.8415,11.1682,11.03075,11.27551728,10.40748272,-0.18120241,-0.12171367,23.79376857
LIVEPOL/1,Comprar,785,60,55.77249965,61.00899986,82.71974999,59.13909403,52.40590527,-1.27560474,-2.04061299,62.97500034
HLT,Fuerte Compra,770,1962,1853.305,1794.645994,1657.0867005,2092.88046181,1613.72953819,52.76339522,46.46566933,64.78520348
AMT,Vender,751,5510.5498,5686.473955,5558.966984,4246.569794,6072.9611707,5299.9867393,-41.32437082,9.87774525,45.52440185
BBBY,Comprar,727,263.10001,264.7944995,237.7731994,233.11610045,284.4106697,245.1783293,9.35470762,11.86107193,55.16384877
PLD,Comprar,706,2205.8999,2220.65501,2141.217804,1712.456801,2377.93174423,2063.37827577,43.73102373,55.2401511,51.0931171
GBM/O,Fuerte Venta,693,8.15,8.1515,8.199,8.67249736,8.22667313,8.07632687,-0.02355017,-0.03169131,39.57530269
GILD,Fuerte Venta,690,1447,1511.636995,1627.420396,1536.6002,1618.59519731,1404.67879269,-54.26170544,-51.90760317,32.10244826
ABBV,Fuerte Venta,688,2041,2095.05999,2153.4108,1855.307248,2160.66968587,2029.45029413,-22.68408545,-17.41200758,37.74074258
QCOM,Fuerte Compra,687,2575,2486.27349,2233.7022,1846.1457,2605.9227192,2366.6242608,94.36675404,100.04241582,67.29499372
LMT,Fuerte Compra,686,8762,8607.22798,8486.531776,7798.2868965,8792.76383515,8421.69212485,61.53225763,51.5661109,59.67909242
DBX,Vender,666,450,463.821,483.7952002,,533.31875527,394.32324473,-12.11937932,-12.65393166,44.91181545
BNS,Comprar,650,969,942.0430015,980.0031952,945.3211496,1014.23089925,869.85510375,-7.99880984,-14.00931079,53.04104048
FPLUS/16,Fuerte Compra,631,12.37,12.279,11.867,11.6147,12.69751643,11.86048357,0.10581049,0.12427553,61.26100187
BMRN,Fuerte Venta,618,1694,2369.603995,2117.411398,,3412.67409139,1326.53389861,-163.87483574,-26.01475617,28.6956358
JNJ,Fuerte Compra,614,3395,3320.424015,3282.904412,3069.3462495,3393.89435883,3246.95367117,18.02762151,13.50008206,59.96769463
AMC,Fuerte Compra,605,122.75,108.22650045,112.89919984,,131.10950476,85.34349614,3.28317312,1.28213642,58.14673502
BIDU/N,Fuerte Compra,592,2832,2757.505495,2770.958394,2498.7721005,2905.38736883,2609.62362117,7.60356876,-0.0460827,56.34901138
LOW,Fuerte Compra,571,3690,3253.7915,2677.732202,2079.4066455,3840.84239224,2666.74060776,288.49232994,277.20914133,84.40280294
GOOGL,Fuerte Compra,568,36103,34102.1522,33770.06868,29547.03926,35934.98796294,32269.31643706,553.66275347,316.37912693,69.6667139
GISSA/A,Fuerte Compra,560,17,16.43199985,15.89599994,18.77074998,17.33491965,15.52908005,0.35361245,0.28922764,71.57407678
DDD,Fuerte Venta,541,118.99,132.7635,147.6886012,170.67180065,158.80005367,106.72694633,-9.49954439,-8.57231875,28.7847747
REGN,Vender,540,13283.7,13873.25,13928.2718,10069.333963,14669.44938269,13077.05061731,-160.96532275,-57.33609872,41.37682727
AMGN,Fuerte Compra,520,5625,5569.793505,5466.679808,4305.270897,5877.27345476,5262.31355524,40.81339783,55.05570206,57.89179822
APH,Fuerte Compra,518,2407.3799,2144.55448,1983.568994,,2605.04005295,1684.06890705,136.73248307,112.80135749,71.36025288
UHS,Fuerte Compra,500,2486.3501,2377.39951,,,2725.34520475,2029.45381525,-14.78399119,,52.22210981
BAH,Fuerte Compra,497,1978.74,1748.332485,1745.240194,,1986.08689166,1510.57807834,52.11226446,20.19188821,73.67286005
EBAY,Comprar,484,1252,1255.060505,1212.1066014,853.13190105,1308.02040954,1202.10060046,18.495165,22.20853261,51.87485247
ASML/N,Fuerte Compra,481,8362.21,8316.45145,7676.391748,5164.9626445,8505.4610839,8127.4418161,154.31740253,200.40165484,60.48963625
WDAY,Fuerte Compra,435,4802.73,4003.71246,3746.340382,,4711.18145705,3296.24346295,221.64154263,150.55457593,76.27812205
SNAP,Fuerte Compra,414,493.73001,481.1155015,513.3435982,,505.02284994,457.20815306,-9.26716102,-10.06003343,52.63236924
GPRO,Neutral,402,102,106.4724998,89.32199994,103.83950014,120.11427425,92.83072535,5.12842087,6.98505916,51.93819474
LEA,Fuerte Compra,400,2555.0801,2446.17005,2349.181834,2855.570455,2631.11568485,2261.22441515,70.1442899,54.00080832,60.16585929
SPOT/N,Fuerte Compra,369,6095,5768.458495,5867.89459,3758.1669945,6101.70186185,5435.21512815,72.24962904,37.972223,58.77675916
SHOP/N,Fuerte Compra,364,23500,22976.65655,22249.17268,13589.8369695,24763.01729773,21190.29580227,290.30968578,275.56507235,56.64284905
TTWO,Fuerte Compra,351,3860.3899,3672.32549,,,4234.50098107,3110.14999893,237.4916394,260.39907861,76.13614899
YUM,Fuerte Compra,344,2089.6499,2033.58101,1951.612202,,2201.37375951,1865.78826049,53.46959937,44.78393731,57.54260766
TEAK/CPO,Fuerte Venta,337,3.52,3.6015,4.2878,6.50750002,3.85108165,3.35191835,-0.18542942,-0.22687371,35.08028543
PLAN1,Fuerte Compra,302,1371.6801,,,,,,,,62.96614598
AMX/A,Fuerte Venta,292,13.9,14.338,14.6218,15.05724997,14.94031553,13.73568447,-0.09566208,-0.05886153,38.37457351
BMY,Fuerte Compra,283,1385,1377.268,1343.256198,1277.936251,1439.18950922,1315.34649078,11.13081778,14.38339314,54.31753182
ING/N,Comprar,277,184,150.477,184.7554008,268.2354001,189.6020119,111.3519881,-0.85448998,-7.80490411,60.66518226
MFRISCO/A-2,Fuerte Compra,271,3.55,3.4095,2.6032,,4.46033729,2.35866271,0.30498525,0.34239567,64.01975617
TMO,Fuerte Compra,269,8945,8553.914925,7923.727952,6189.2386805,9903.81945113,7204.01039887,395.30505781,390.3921068,59.39383241
CIE/B,Comprar,260,5.06,4.744,4.871,9.5009,5.13939347,4.34860653,0.03773391,-0.01943142,65.63949739
BLK,Fuerte Compra,257,13219.42,13031.271,12707.8414,10498.159296,13389.00599342,12673.53600658,123.81059563,144.70730825,62.27414217
AVGO,Fuerte Compra,256,7470,7231.7575,6985.179398,5991.3967395,7653.74733679,6809.76766321,126.10058959,129.20843663,63.52435216
CPE,Fuerte Venta,251,151,211.974997,253.6719986,,305.87386792,118.07612608,-30.62158835,-24.80298982,31.778442
COST,Fuerte Compra,247,7670,7540.481005,7279.178212,6590.5633025,7741.59266914,7339.36934086,76.93381341,84.39484495,62.05071198
ITX/N,Fuerte Compra,223,640.65997,629.240497,619.6148006,599.59145035,654.14047275,604.34052125,0.94425678,1.71159843,59.56167832
OKTA,Fuerte Compra,221,4929.3198,4681.437475,4553.969982,,5087.4045891,4275.4703609,42.9055462,28.23629619,60.12727321
SPORT/S,Fuerte Venta,215,11,11.9430564,12.18828,15.82948768,13.07382522,10.81228758,-0.37070925,-0.2474309,19.20775109
GD,Vender,211,3350,3343.585995,3306.941596,3430.4506995,3651.74297518,3035.42901482,22.43769996,16.27667608,49.97741316
GM,Fuerte Compra,210,662.84998,623.9534975,595.8864002,609.04370065,688.92039221,558.98660279,18.11343668,16.0509385,60.36408639
TDOC,Fuerte Compra,206,4884.4302,4670.778015,4553.4854,,5404.6787699,3936.8772601,35.19616228,9.34934013,55.23063457
DKNG,Fuerte Compra,203,828,786.255002,,,872.85447595,699.65552805,8.72874186,,51.33200106
ERIC/N,Fuerte Compra,202,262.39999,259.4844985,235.3322006,175.4134004,270.09918735,248.86980965,6.20936838,8.43799655,59.6255784
BIIB,Fuerte Venta,200,6050,6296.14198,6261.292592,5843.8158075,6699.40213133,5892.88182867,-48.20873972,-10.85068918,39.92688003
NOC,Fuerte Compra,200,7505,7272.55052,7155.535208,,7930.78026642,6614.32077358,62.48558541,20.40587933,57.43871256
VINTE,Fuerte Venta,200,27.98,27.989997,28.08991096,28.02734859,28.02033226,27.95966174,-0.02278229,-0.03335143,45.45818522
CMOCTEZ,Vender,195,47,46.90900005,47.71020008,54.16435029,47.55962689,46.25837321,-0.22743657,-0.31711318,40.98631899
FTNT,Comprar,194,2950,2937.27051,3009.176006,,3139.0747393,2735.4662807,-21.6533141,-32.35003162,50.49190338
SIMEC/B,Vender,186,46.990002,46.97650025,47.15820002,55.89090005,48.34751856,45.60548194,-0.23157608,-0.18166899,50.19605287
TJX,Vender,183,1192,1211.1815,1191.300402,1102.51215135,1329.15652876,1093.20647124,-2.62831814,5.97968434,48.96864463
TAL/N,Fuerte Compra,161,1680,1664.312495,1460.262594,928.3470984,1819.10283643,1509.52215357,57.99650372,75.49063702,56.82146234
BNTX/N,Fuerte Venta,157,1437,1619.7825,,,1905.98282019,1333.58217981,-70.22404564,-60.26470988,43.59329497
ALXN,Fuerte Compra,156,2339,2310.9225,2394.171792,2204.953494,2434.16548079,2187.67951921,-38.9835484,-39.01911409,50.73754985
CAR,Fuerte Compra,153,757,632.45,514.1738002,,787.65112757,477.24887243,51.88817596,44.55517755,65.56426724
LULU,Fuerte Compra,143,8341,7488.38752,7090.484022,4929.6717035,8412.72546023,6564.04957977,361.04753464,285.71918259,78.67221853
VIAC,Fuerte Compra,141,620,564.1125005,,,624.81257079,503.41243021,30.51404763,30.77053728,66.64218018
FSLR,Fuerte Compra,138,1720,1531.065495,1312.284202,1134.3855005,1841.22619753,1220.90479247,120.49051407,112.9759237,79.09348905
SAP/N,Fuerte Compra,135,3654.2,3584.775995,3173.798006,2523.7416565,3751.38673054,3418.16525946,133.02098312,157.17062783,71.85184252
TGT,Fuerte Compra,133,3340,3093.1815,2867.254192,2377.550847,3532.60377774,2653.75922226,160.3540354,133.87328735,69.90297552
MELI/N,Fuerte Compra,126,26782.91,26385.85545,23854.94714,15780.9241905,27759.0120597,25012.6988403,899.94207357,1028.17929294,62.13390695
GOOG,Fuerte Compra,117,36310,34117.8107,33723.87944,29526.603935,36153.86636601,32081.75503399,619.90651624,355.6613446,68.48168537
DOCU,Fuerte Compra,117,4700,4680.733485,4420.932582,,5156.16094419,4205.30602581,81.30850638,97.35521777,54.17940739
VISTA/A,Fuerte Venta,116,68.019997,74.21899995,73.7998002,100.86929989,80.098342,68.3396579,-1.3652831,-0.42590384,25.97772143
NTES/N,Fuerte Compra,109,11339.32,10401.145995,9770.000578,6490.2396895,11131.07711295,9671.21487705,307.94213226,263.6054774,72.00414439
MS,Fuerte Compra,104,1166,1132.886505,1119.943002,972.81365115,1178.38054398,1087.39246602,10.05991414,9.74074387,60.78199691
WSM,Fuerte Compra,100,2070,1361.3465,,,1904.45669686,818.23630314,,,74.63614581
CRWD,Fuerte Compra,98,2584.7,2411.72301,2392.825806,,2681.90730626,2141.53871374,42.99120848,19.43570663,61.68997608
NOK/N,Fuerte Compra,95,112.5,112.1385,104.10159986,84.91619977,115.81096661,108.46603339,2.3999534,2.97791193,57.93804481
VIPS/N,Fuerte Venta,94,377,466.443498,436.8843996,277.8733,586.54010912,346.34688688,-21.32358277,-3.39086263,30.18948746
PG,Fuerte Compra,91,3050,3006.4005,2855.652802,2590.79615,3098.53289614,2914.26810386,57.56729791,61.69416309,64.77896907
RTX,Fuerte Venta,91,1330,1358.345005,1386.502002,,1462.39653824,1254.29347176,-12.3096742,-7.55717452,41.92924629
VMW,Fuerte Compra,91,3170,3166.429,3097.240408,,3405.1616561,2927.6963439,-21.26643495,-10.28183165,51.10003084
DXCM,Neutral,91,9541.2803,9666.25654,9247.480608,,10228.2335605,9104.2795195,64.45560526,155.90487046,50.49438163
TSN,Fuerte Compra,85,1430,1394.076,1410.850802,,1476.20728841,1311.94471159,0.38126395,-1.44928757,53.82472622
RDS/A,Fuerte Venta,84,660,687.9159975,721.5557986,884.25824925,741.50290207,634.32909293,-17.99623305,-16.03538602,40.00104516
CADU/A,Fuerte Compra,82,6.77,6.727,6.6922,6.41325,6.88825756,6.56574244,0.03086407,0.03346677,54.80782761
BKNG,Fuerte Compra,78,42388,39293.7233,37770.81696,36384.5007,42029.27687067,36558.16972933,996.81642229,803.95151387,67.91736623
TSM/N,Fuerte Compra,76,1790,1765.7805,1575.9528,1209.97055055,1837.77358035,1693.78741965,47.86036681,59.83715443,60.79867
WDC,Fuerte Venta,75,782,830.0030005,915.8684,961.3636513,999.01945677,660.98654423,-51.22694451,-50.85189634,35.70809297
HUBS,Fuerte Compra,74,6574.2998,4374.500445,,,6742.10489958,2006.89599042,1202.3837771,,72.56625708
IBM,Vender,70,2757.02,2771.522995,2755.6236,2706.7327505,2856.19427607,2686.85171393,-8.50506661,-2.90812776,48.59959582
CNK,Fuerte Compra,64,317,269.6305005,281.1164006,,312.14061472,227.12038628,4.54522114,-2.5706924,60.99620334
ECL,Fuerte Compra,60,4400,4030.44249,3763.260996,,4673.14560122,3387.73937878,212.82818149,174.80929915,61.71879061
BAYN/N,Fuerte Venta,60,1499,1636.512485,1572.129598,1500.2312515,1878.19304958,1394.83192042,-33.622502,-9.55981995,39.43562695
UAA,Fuerte Venta,55,223,229.3815005,227.4525998,310.37654905,249.62451282,209.13848818,-3.04315864,-1.1311647,46.57310778
MOMO/N,Vender,47,455,446.882,434.9223996,554.45669925,498.73639137,395.02760863,8.98271644,8.23153153,52.94597061
ET,Vender,31,146,146.6455,151.6723998,,152.9313107,140.3596893,-1.80494978,-2.34302471,47.11188137
AGNC,Fuerte Compra,28,316,309.9725005,303.9336,314.39859955,318.33985294,301.60514806,2.69351189,2.23390503,62.62654985
NVAX,Fuerte Venta,28,2405,3234.1455,,,4150.77645948,2317.51454052,-169.35351841,,41.95133283
EDUCA/18,Fuerte Compra,27,29,28.7875,28.5386,27.24740003,29.0259848,28.5490152,0.13470501,0.12496674,84.61450533
HON,Fuerte Compra,27,3681.75,3472.496005,3386.745206,3296.6022475,3721.52387779,3223.46813221,72.87670539,58.02937628,67.15109371
IPGP,Comprar,25,3444.1001,3058.62453,2909.568014,,4079.14504434,2038.10401566,201.00220282,146.63128692,59.863067
CMR/B,Vender,23,2.55,2.557,2.554,3.10575,2.61636329,2.49763671,0.01119162,0.0097202,50.88829094
PTON,Fuerte Compra,22,1560,1507.1765,1408.495394,,1642.64995304,1371.70304696,32.70284905,36.22389915,56.74609626
MET,Fuerte Compra,20,864.01001,840.097999,829.5924002,917.98545005,893.1375561,787.0584419,11.1507196,7.81513906,56.02634761
SPGI,Fuerte Compra,18,8108.8799,7845.646455,7439.753554,5347.576495,8178.31701215,7512.97589785,183.79408289,201.08398057,73.43846765
URBI,Fuerte Venta,18,15.2,16.09000005,16.83140012,17.91360003,17.23397564,14.94602446,-0.43023277,-0.36636254,22.24898242
KMI,Fuerte Venta,18,312,321.9134985,,,334.56220251,309.26479449,-11.14975982,,31.85255899
CYDSASA/A,Fuerte Venta,16,18.5,19.15250005,20.0706,22.17214995,19.68115392,18.62384618,-0.3853393,-0.35953126,8.64797796
POCHTEC/B,Neutral,14,6.7,6.705,6.808,6.61865,6.84956832,6.56043168,-0.02604186,-0.03174342,46.84273196
CAT,Fuerte Compra,13,3162.7,3074.109505,2987.419196,2727.367852,3224.38701061,2923.83199939,37.29700726,40.2563344,62.37343394
NOWW,Fuerte Compra,12,10875,9793.194995,9180.013974,6340.48124,10399.53637482,9186.85361518,339.18811854,303.95596471,77.94986555
WIX/N,Comprar,12,6320,6064.37197,,,7763.04382055,4365.70011945,973.26705552,,74.87683461
ALEATIC,Fuerte Venta,11,19,19.65350015,19.67100008,22.32660009,20.92599843,18.38100187,-0.22787087,-0.1425024,37.73023056
MRVL/N,Fuerte Compra,11,800.31,765.1620025,629.0180018,,876.83066146,653.49334354,40.89659087,48.98954543,65.20555638
CCL/N,Vender,9,279.38,276.0490005,304.9862006,,300.49689065,251.60111035,-18.29783826,-24.69698081,45.05486045
UPS,Fuerte Compra,8,3523.6001,3464.857015,2932.697408,2332.7298535,3731.56135267,3198.15267733,177.00136531,210.7681831,72.40384276
GSANBOR/B-1,Neutral,8,19.200001,18.50500035,19.56100014,22.23834991,19.92775175,17.08224895,-0.16551876,-0.40227967,55.03267583
F,Vender,8,149.60001,153.3270025,147.5754002,147.34970015,162.16196833,144.49203667,-0.03111048,1.25419378,47.38347453
CVX,Fuerte Venta,8,1865.01,1930.570995,1977.587598,2059.114399,2042.97247671,1818.16951329,-32.48203828,-24.11041284,38.53593353
MCD,Fuerte Compra,7,4685,4577.02299,4387.167994,4098.3619995,4796.47424681,4357.57173319,83.96809226,84.43673592,70.87662673
SMSN/N,Fuerte Compra,6,26328,25995.3888,24851.39908,22142.92516,27814.94814041,24175.82945959,531.80063692,562.33564809,56.84194022
BEVIDES/B,Comprar,5,17,17,17,16.2472,17,17,0.00006074,0.00008932,57.29534574
SYF,Comprar,5,541,506.987502,497.3066006,595.71724915,573.95855914,440.01644486,14.20564111,8.31504034,59.75525931
CTSH,Fuerte Compra,5,1463.47,1275.869005,1233.116394,1347.143199,1528.60090512,1023.13710488,48.59342837,21.97746972,62.49487755
DHT/N,Fuerte Venta,5,115,134.759,,,162.93583722,106.58216278,-12.90829912,,42.49871632
YY/N,Fuerte Compra,5,2090,1982.917505,1570.503602,1391.1004495,2239.16491494,1726.67009506,121.0271216,139.44064253,67.42585206
DDOG,Vender,5,1891.27,1902.69049,,,2167.84224751,1637.53873249,-22.7651483,-32.11533763,50.92017384
VALUEGF/O,Comprar,5,149.8,158,134.99539994,111.06834997,170.36284757,145.63715243,3.8251264,6.50423687,52.16354625
TTD,Comprar,4,10105,10236.45502,9573.146808,,11430.34301583,9042.56702417,178.6809731,287.37456731,51.5502869
NEE,Fuerte Compra,4,6452,6294.804005,5839.53982,,6617.18427239,5972.42373761,184.14898828,189.63067623,72.43440868
FRES,Fuerte Compra,4,390,395.6450005,307.2665996,248.89495025,423.60373535,367.68626565,21.59374542,29.39406082,59.8712674
ABEV/N,Fuerte Venta,3,49.240002,55.12200005,58.71140006,77.09530013,61.9552233,48.2887768,-2.63054916,-1.9463693,26.06623541
ANB,Fuerte Compra,2,1290,1268.29401,1191.306606,1381.47659715,1323.32546662,1213.26255338,29.34237731,31.71193164,57.98825973
HPQ,Fuerte Compra,2,405.14999,402.2824985,390.2510002,381.57984945,429.63287136,374.93212564,4.77212897,5.86053857,53.79982725
GSK/N,Fuerte Venta,1,888.10999,899.826999,913.5078002,858.3124506,924.18376714,875.47023086,-9.34095793,-8.70264038,41.42508716
FNOVA/17,Fuerte Venta,1,18.879999,18.9074995,18.9629998,,18.99418923,18.82080977,-0.02882348,-0.03047338,3.44677871
QSR/N,Vender,1,1250,1261.286,1251.839598,,1330.59118665,1191.98081335,-4.96816927,1.79753388,49.3162244
COUP,Fuerte Compra,1,6736,6708.901525,6138.695012,,7309.22057534,6108.58247466,143.93950356,203.6133703,55.37446341
ILMN,Vender,1,7761.29,8153.129005,8094.638804,6590.106805,9025.36541174,7280.89259826,-127.08801376,-52.20416098,41.20969393
SNY/N,Vender,1,1122.11,1153.863,1156.246202,989.54010015,1193.32610231,1114.39989769,-9.05663124,-4.68455905,38.32722492
SNP/N,Vender,1,1011.49,995.627501,1064.7566008,1323.7109482,1038.39512859,952.85987341,-15.49568471,-23.39605906,48.141038
STORAGE/18,Fuerte Venta,1,15.4,15.401,15.402,15.41457855,15.407,15.395,-0.00102973,-0.0009468,33.60821214
DPZ,Fuerte Compra,1,9100,8800.19253,8686.254394,,9372.44811772,8227.93694228,134.18032314,96.51189327,61.78613596
