Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
IBE/N,Vender,83,248.5,278.605498,250.8957996,,306.76236793,250.44862807,2.02044598,9.32630131,36.63367019
MA,Neutral,77,7332.5,7518.648005,7149.516806,6387.7972515,8026.01113577,7011.28487423,53.11816695,134.09570834,47.59165127
UNH,Vender,77,6764.23,6922.03648,6853.9254,6169.6070535,7210.71420586,6633.35875414,-33.68136129,-3.97548948,45.29765726
PEP,Fuerte Venta,76,2957.6001,3029.688035,3026.120422,2859.668704,3100.90271062,2958.47335938,-14.08433503,-2.12367115,38.74760003
ATVI,Vender,75,1700,1794.0565,1803.132194,1459.4915985,1923.34449484,1664.76850516,-30.92792561,-11.64849018,41.17824023
UPS,Comprar,73,3450,3526.616015,3127.192208,2401.942204,3631.11621253,3422.11581747,83.92507414,129.4172544,55.45041177
ADSK,Vender,70,4970,5289.63999,4766.025392,3310.7313444,5528.97375588,5050.30622412,85.15142809,157.67106205,43.56563392
BKNG,Fuerte Compra,69,41319.949,40609.9344,38679.71742,36689.87519,43158.49639373,38061.37240627,966.78483431,1019.75297267,58.80355742
MOMO/N,Fuerte Venta,64,316,427.5875,428.1911996,542.64919955,535.12485847,320.05014153,-27.29421175,-10.26166865,21.21468067
MMM,Comprar,56,3580,3610.27,3545.764804,3364.373702,3728.21684939,3492.32315061,12.70600841,19.91785811,50.34630858
UBI/N,Fuerte Venta,56,1737,1848.2065,1798.627004,,2016.07129408,1680.34170592,-7.00266677,13.95396037,44.91151675
FEMSA/UB,Fuerte Venta,55,93,100.01100005,114.24620002,137.21825006,115.2844775,84.7375226,-6.70190565,-6.92138576,13.9847037
MDT/N,Fuerte Compra,55,2312,2245.327495,2192.316396,1993.896301,2398.41978494,2092.23520506,39.5481911,33.75981747,56.1917375
COST,Neutral,53,7452,7537.619995,7406.678006,6668.3508515,7722.63925467,7352.60073533,23.8825586,55.46191219,47.90263739
BBBY,Fuerte Venta,52,240,264.3315015,243.4874,229.3996505,286.98562905,241.67737395,1.77411703,6.34793293,41.39338285
JNJ,Vender,51,3262.9299,3314.62251,3299.934406,3104.320149,3416.13212435,3213.11289565,-10.09498622,2.40146411,47.08161726
AIG,Fuerte Venta,51,621,653.1059995,676.1273986,820.1653003,702.46586656,603.74613244,-13.81551965,-13.01292027,41.07060046
XOM,Fuerte Venta,50,827.76001,896.9140015,946.183001,1073.71740065,986.50332622,807.32467678,-35.33100404,-29.728252,24.51002506
WLL1,,46,12.32,,,,,,,,
MS,Vender,45,1106,1141.218005,1127.622602,983.2567011,1173.53522491,1108.90078509,0.58511672,6.36918693,42.21317598
F,Vender,45,149.99001,151.036503,149.6398006,146.20520025,157.56085565,144.51215035,-0.25486617,-0.08603311,48.93266663
ORCL,Vender,44,1229.99,1237.135495,1249.577598,1150.0356476,1284.4486741,1189.8223159,-4.69188482,-1.08765287,47.68535505
PG,Comprar,42,2974,3020.35,2908.1506,2617.268499,3089.84545338,2950.85454662,21.24689751,38.63522988,49.21385192
TX,Comprar,41,390,386.3864995,358.9976004,360.69775025,408.75064262,364.02235638,11.14152309,11.96013553,57.12059678
SNPS,Vender,34,4370,4477.934495,4168.26141,,4772.96827023,4182.90071977,100.62718972,136.19691821,49.16421628
MCD,Fuerte Compra,32,4685,4639.292485,4463.731784,4139.000598,4723.61077127,4554.97419873,43.28512181,55.51986584,60.46951019
LIVEPOL/1,Neutral,32,58.990002,56.9035005,59.94740018,80.86685007,61.75756168,52.04943932,0.12361974,-0.35533119,56.24770397
KLAC,Fuerte Venta,28,3831.8999,4431.51948,3806.55918,,4955.14904234,3907.88991766,106.78759663,222.62969561,37.96326222
NVS/N,Comprar,27,1914,1895.986,1940.459198,1820.87265,1951.66106278,1840.31093722,-9.47492253,-13.99002,49.87409009
ENPH,Vender,26,1447.21,1583.092005,1338.5743978,,1806.81835049,1359.36565951,50.95635943,87.36128143,45.85647617
NDAQ,Fuerte Venta,25,2763.48,2904.48301,2809.773016,,3037.71640645,2771.24961355,-1.24763055,26.00576556,43.03304244
RACE/N,Comprar,20,4112,4148.965,3966.695392,3069.0289025,4429.62636138,3868.30363862,78.40914808,100.89447475,50.30066452
STOR,Fuerte Compra,20,615,554.0165025,568.4887998,,631.29012455,476.74288045,16.08051554,3.54741327,63.41823565
POSADAS/A,Vender,20,20.4,20.31,21.38860022,30.38280003,21.18840765,19.43159235,-0.3066948,-0.41765774,29.84091915
DDD,Fuerte Venta,20,115,121.1770005,138.6060002,166.4835506,131.52952982,110.82447118,-6.50520246,-7.36985951,31.98341164
PINFRA/L,Comprar,18,115.5,116.7475,110.2254,123.16980005,121.90767006,111.58732994,1.63166626,2.26383016,52.85463267
NESN/N,Vender,17,2483.3,2621.228,2519.35441,2137.060954,2774.80534644,2467.65065356,-2.83842495,26.58155041,42.9345665
MELI/N,Vender,16,22925,25607.6465,24449.8084,16409.7400455,28549.01850134,22666.27449866,-406.58060102,155.2908131,36.75662882
ORSTED/N,,16,2856,,,,,,,,
EDUCA/18,Fuerte Compra,14,29,28.9125,28.6986,27.47824999,29.1509848,28.6740152,0.10612934,0.11927281,84.61450533
KMI,Fuerte Venta,13,288,312.4359995,,,337.14230349,287.72969551,-13.05095769,-12.26466634,22.69338204
BLK,Vender,13,12101,12918.095,12780.4996,10640.479748,13676.42138703,12159.76861297,-135.0647946,9.3090117,30.0797264
GBM/O,Vender,12,8.15,8.145,8.187,8.64306112,8.175,8.115,-0.011524,-0.01673125,39.57530269
ABBV,Fuerte Venta,11,1976,2056.938995,2128.726,1877.170998,2175.99620939,1937.88178061,-42.41451696,-32.83866464,37.50827872
NOWW,Comprar,11,9750,9953.54497,9345.181972,6508.6612375,10776.66994408,9130.41999592,225.69722289,310.62231188,49.5684842
DBX,Fuerte Venta,11,437.01001,445.4790005,472.6970006,,467.23865382,423.71934718,-8.82107754,-8.8381507,42.86271934
AMC,Comprar,10,133.47,124.79050075,116.81260012,,154.50938538,95.07161612,8.81620524,6.83767591,55.03861591
GISSA/A,Fuerte Venta,10,16.1,16.60749965,15.94959984,18.54204995,17.33468316,15.88031614,0.0534017,0.17814533,40.65540049
BEVIDES/B,Comprar,10,17,17,17,16.3937,17,17,0.00003544,0.00005212,57.29534574
REGN,Fuerte Venta,9,12690,13457.201,13865.0018,10319.21766,14481.27455279,12433.12744721,-324.57492314,-231.51180665,34.1288958
GME,Fuerte Compra,8,161.56,125.6325002,109.22820038,,187.61610884,63.64889156,18.68854744,13.38085507,70.0873534
JD/N,Fuerte Compra,8,1653,1658.802,1508.567198,1072.6759495,1897.87595555,1419.72804445,62.70971934,78.27650597,54.26986001
FRAGUA/B,Fuerte Compra,7,222,221.4340025,218.5052008,225.1020002,228.30694444,214.56106056,0.99825154,0.74595724,54.2339819
FRES,Neutral,7,342,372.698002,333.3218002,248.42930045,427.78409003,317.61191397,-3.02376858,5.51313049,43.62589925
AVGO,Fuerte Compra,6,7840,7522.69702,7182.727406,6060.6635925,8131.32978581,6914.06425419,221.39988498,195.62805325,62.2945649
CMR/B,Fuerte Venta,6,2.48,2.5365,2.5148,3.04455,2.61829853,2.45470147,-0.01231341,-0.00516885,41.61313571
ROG/N,Fuerte Venta,6,7418,7813.82701,7890.463034,6662.1064625,8173.7551597,7453.8988603,-77.99712054,-46.26579279,38.07060761
RIO/N,Comprar,5,1327,1351.740995,1220.4813978,1112.7484496,1410.82150289,1292.66048711,29.2217263,43.04178797,52.73751017
TEVA/N,Fuerte Venta,5,192,216.1464995,247.4662008,219.89640015,257.08392277,175.20907623,-16.62154728,-15.63815852,16.84826011
LAMOSA,Neutral,4,23,22.98849995,22.50140014,26.20965004,24.0700224,21.9069775,0.16616809,0.18265657,53.32702963
ET,Fuerte Venta,3,131.37,142.2400005,145.3570002,,151.70256226,132.77743874,-3.8651182,-2.91022144,33.97457792
MC/N,Neutral,3,10178.9,10380.882,9837.775402,8546.894691,10705.51704664,10056.24695336,103.74532837,165.56486206,50.10198494
PINS,Neutral,3,745,773.775,689.3052002,,833.55833798,713.99166202,17.68222781,29.70151902,49.48954853
WDC,Fuerte Venta,3,795.73999,795.0400015,893.3216004,961.22815165,856.93026398,733.14973902,-22.23436168,-32.05926453,40.71769894
VALUEGF/O,Comprar,3,149.8,153.32,141.53339994,113.70534997,163.44,143.2,1.17195455,2.54364039,52.16354625
OKTA,Vender,2,4300,4602.6385,4618.145588,,5069.24359596,4136.03340404,-25.686366,26.7463645,41.39343342
BMRN,Fuerte Venta,2,1619.35,1912.124495,2136.364198,,2785.47002683,1038.77896317,-182.44040804,-157.50463125,30.23002494
IBM,Fuerte Venta,2,2653,2723.202495,2746.2692,2712.0975015,2816.30448153,2630.10050847,-31.21904754,-20.71974706,40.42326259
JBLU,Comprar,2,273.14999,246.4139985,249.105999,318.6789006,275.97689406,216.85110294,4.73130933,1.24480901,62.5083759
MPC,Fuerte Venta,2,712.21997,823.3875,786.5847982,967.8947976,938.09953652,708.67546348,-17.21748881,2.48942157,34.13244106
SNE/N,Vender,2,1656,1755.909495,1730.217798,1334.00994695,1861.65164113,1650.16734887,-21.14940076,-2.47846221,32.96941886
DELLC,Comprar,2,1401.7,1362.01199,1142.1669998,,1530.40518879,1193.61879121,82.35111129,92.06017611,62.35785062
ROKU,Vender,2,3407.25,3458.61051,,,3883.23516818,3033.98585182,31.11959297,32.6130746,46.23207317
ILMN,Vender,2,7445,7795.323975,8035.306392,6672.5937045,8452.04745732,7138.60049268,-166.28184408,-125.86300017,36.02014403
TGT,Comprar,1,3182,3231.855005,2958.360794,2450.0561475,3510.78842173,2952.92158827,65.85994581,98.09458019,54.26039529
ABEV/N,Fuerte Venta,1,52.98,53.01600005,57.45899994,74.14670008,57.79136685,48.24063325,-1.44431188,-1.8682659,44.12075867
SLB/N,Fuerte Venta,1,397,427.369499,424.8815992,527.57989875,461.3119489,393.4270491,-6.74164272,-2.86503863,37.03361006
HEI/N,Fuerte Compra,1,1365.86,1303.634485,1277.1199876,,1442.74620119,1164.52276881,40.83018461,29.76471106,56.39463378
FSLR,Vender,1,1520,1628.045495,1390.831402,1147.5570505,1854.32586656,1401.76512344,73.71466041,102.99824911,45.76574672
LOW,Comprar,1,3349,3477.74951,2881.433196,2161.1565455,3741.36973959,3214.12928041,143.74297932,211.55567142,54.66562661
RDS/B,Fuerte Venta,1,581,640.811001,680.884,998.06170145,713.55953236,568.06246964,-27.18356003,-21.90075607,27.17233165
FCA/N,Comprar,1,245.62,235.3505,244.2940006,229.06570055,262.73843513,207.96256487,1.89563782,-0.57485628,53.60005326
PBRA/N,Fuerte Compra,1,201.59,142.0665001,,,236.71272448,47.42027572,11.97940709,-0.6713827,61.04310608
FINDEP,Vender,1,7.4,7.4165,7.5912,7.12105,7.50047023,7.33252977,-0.04843689,-0.06179091,33.17442819
COUP,Fuerte Venta,1,6035.5601,6628.67052,6288.674614,,7367.3363216,5890.0047184,10.64070645,125.87405212,42.29291087
ACCELSA/B,Vender,1,18,18,17.87900004,19.51424975,18,18,0.01477355,0.02002237,63.33124202
FANG,Fuerte Venta,1,706.21002,886.4970035,953.9076012,,1055.99395715,717.00004985,-41.6198292,-17.76344743,28.70331593
DPZ,Fuerte Venta,1,8210.6699,8857.267625,8735.05283,,9481.13761436,8233.39763564,-88.44911906,19.29929052,28.0434061
CTLT,Comprar,1,1853.54,,,,,,,,73.99987143
BK,Fuerte Venta,1,790,809.6160005,,,894.65045624,724.58154476,-26.62105335,,41.74946028
ARWR,Vender,1,784.77002,,,,,,,,
CPB,Comprar,1,984.57001,,,,,,,,62.87886043
TDOC,Fuerte Venta,1,4343.3398,4591.83601,4677.389588,,5125.60185663,4058.07016337,-74.5009151,-19.95221586,43.6515149
OHL/N,Fuerte Venta,1,15.23,15.7840003,17.66300018,,17.00589136,14.56210924,-0.7282777,-0.80619929,37.40036765
CS/N,Comprar,1,237,234.058,229.5979994,257.72959985,257.85674062,210.25925938,5.6469006,5.63305945,54.88095946
GD,Fuerte Venta,1,3210,3312.761505,3319.5644,3412.9464005,3540.56601998,3084.95699002,-19.03515679,0.37434689,43.68296636
